134	-36	5	30	1137	2643	0.430193
135	-36	5	34	1081	2538	0.425926
136	-36	5	38	1079	2488	0.433682
137	-36	5	42	1104	2484	0.444444
138	-36	5	46	1105	2516	0.439189
139	-36	5	50	1170	2561	0.456853
140	-36	5	54	1195	2575	0.464078
141	-36	5	58	1260	2621	0.480733
142	-36	5	62	1312	2607	0.503260
143	-36	5	66	1352	2656	0.509036
144	-36	5	70	1373	2643	0.519485
145	-36	5	74	1443	2662	0.542074
146	-36	5	78	1449	2662	0.544328
147	-36	5	82	1497	2669	0.560884
148	-36	5	86	1498	2714	0.551953
149	-36	5	90	1525	2686	0.567759
150	-36	5	94	1537	2675	0.574579
151	-36	5	98	1577	2641	0.597122
152	-36	5	102	1629	2677	0.608517
153	-36	5	106	1557	2640	0.589773
154	-36	5	110	1524	2624	0.580793
155	-36	10	-10	1106	2738	0.403944
156	-36	10	-6	1125	2710	0.415129
157	-36	10	-2	1197	2715	0.440884
158	-36	10	2	1211	2769	0.437342
159	-36	10	6	1160	2740	0.423358
160	-36	10	10	1140	2738	0.416362
161	-36	10	14	1144	2698	0.424018
162	-36	10	18	1176	2675	0.439626
163	-36	10	22	1093	2596	0.421032
164	-36	10	26	1004	2542	0.394965
165	-36	10	30	975	2505	0.389222
166	-36	10	34	1010	2491	0.405460
167	-36	10	38	1011	2405	0.420374
168	-36	10	42	1059	2462	0.430138
169	-36	10	46	1078	2461	0.438033
170	-36	10	50	1104	2412	0.457711
171	-36	10	54	1208	2461	0.490857
172	-36	10	58	1219	2515	0.484692
173	-36	10	62	1300	2603	0.499424
174	-36	10	66	1350	2583	0.522648
175	-36	10	70	1378	2601	0.529796
176	-36	10	74	1371	2573	0.532841
177	-36	10	78	1395	2584	0.539861
178	-36	10	82	1363	2560	0.532422
179	-36	10	86	1393	2579	0.540132
180	-36	10	90	1411	2538	0.555950
181	-36	10	94	1444	2528	0.571203
182	-36	10	98	1442	2547	0.566156
183	-36	10	102	1405	2540	0.553150
184	-36	10	106	1437	2515	0.571372
185	-36	10	110	1487	2498	0.595276
186	-36	15	-10	1111	2536	0.438091
187	-36	15	-6	1193	2545	0.468762
188	-36	15	-2	1191	2562	0.464871
189	-36	15	2	1225	2696	0.454377
190	-36	15	6	1242	2684	0.462742
191	-36	15	10	1235	2558	0.482799
192	-36	15	14	1150	2494	0.461107
193	-36	15	18	1129	2573	0.438787
194	-36	15	22	1044	2476	0.421648
195	-36	15	26	1068	2442	0.437346
196	-36	15	30	1058	2417	0.437733
197	-36	15	34	1056	2348	0.449744
198	-36	15	38	1024	2304	0.444444
199	-36	15	42	992	2343	0.423389
200	-36	15	46	1014	2343	0.432778
201	-36	15	50	1032	2336	0.441781
202	-36	15	54	1117	2350	0.475319
203	-36	15	58	1185	2463	0.481121
204	-36	15	62	1281	2486	0.515286
205	-36	15	66	1278	2428	0.526359
206	-36	15	70	1260	2427	0.519159
207	-36	15	74	1290	2390	0.539749
208	-36	15	78	1288	2434	0.529170
209	-36	15	82	1307	2419	0.540306
210	-36	15	86	1317	2445	0.538650
211	-36	15	90	1351	2376	0.568603
212	-36	15	94	1352	2352	0.574830
213	-36	15	98	1332	2382	0.559194
214	-36	15	102	1333	2353	0.566511
215	-36	15	106	1435	2382	0.602435
216	-36	15	110	1483	2376	0.624158
217	-32	-15	-10	1492	2997	0.497831
218	-32	-15	-6	1431	3019	0.473998
219	-32	-15	-2	1313	2971	0.441939
220	-32	-15	2	1325	2973	0.445678
221	-32	-15	6	1392	2963	0.469794
222	-32	-15	10	1416	2966	0.477411
223	-32	-15	14	1358	2954	0.459716
224	-32	-15	18	1349	2923	0.461512
225	-32	-15	22	1353	2871	0.471264
226	-32	-15	26	1448	2923	0.495381
227	-32	-15	30	1467	2912	0.503777
228	-32	-15	34	1433	2857	0.501575
229	-32	-15	38	1393	2853	0.488258
230	-32	-15	42	1376	2811	0.489506
231	-32	-15	46	1353	2778	0.487041
232	-32	-15	50	1334	2790	0.478136
233	-32	-15	54	1326	2785	0.476122
234	-32	-15	58	1349	2776	0.485951
235	-32	-15	62	1348	2774	0.485941
236	-32	-15	66	1315	2769	0.474901
237	-32	-15	70	1308	2792	0.468481
238	-32	-15	74	1333	2787	0.478292
239	-32	-15	78	1391	2840	0.489789
240	-32	-15	82	1413	2819	0.501242
241	-32	-15	86	1410	2843	0.495955
242	-32	-15	90	1435	2903	0.494316
243	-32	-15	94	1399	2864	0.488478
244	-32	-15	98	1376	2871	0.479276
245	-32	-15	102	1459	2894	0.504147
246	-32	-15	106	1495	2892	0.516943
247	-32	-15	110	1466	2911	0.503607
248	-32	-10	-10	1408	3155	0.446276
249	-32	-10	-6	1366	3158	0.432552
250	-32	-10	-2	1411	3158	0.446802
251	-32	-10	2	1487	3076	0.483420
252	-32	-10	6	1421	3047	0.466360
253	-32	-10	10	1365	3054	0.446955
254	-32	-10	14	1400	3049	0.459167
255	-32	-10	18	1441	3054	0.471840
256	-32	-10	22	1477	3046	0.484898
257	-32	-10	26	1465	3029	0.483658
258	-32	-10	30	1447	2986	0.484595
259	-32	-10	34	1438	2964	0.485155
260	-32	-10	38	1417	2890	0.490311
261	-32	-10	42	1380	2812	0.490754
262	-32	-10	46	1401	2846	0.492270
263	-32	-10	50	1351	2815	0.479929
264	-32	-10	54	1331	2758	0.482596
265	-32	-10	58	1331	2797	0.475867
266	-32	-10	62	1350	2835	0.476190
267	-32	-10	66	1333	2845	0.468541
268	-32	-10	70	1379	2840	0.485563
269	-32	-10	74	1436	2901	0.495002
270	-32	-10	78	1430	2894	0.494126
271	-32	-10	82	1431	2898	0.493789
272	-32	-10	86	1418	2902	0.488629
273	-32	-10	90	1441	2922	0.493155
274	-32	-10	94	1507	2922	0.515743
275	-32	-10	98	1587	2942	0.539429
276	-32	-10	102	1538	2934	0.524199
277	-32	-10	106	1484	2889	0.513673
278	-32	-10	110	1507	2912	0.517514
279	-32	-5	-10	1399	3292	0.424970
280	-32	-5	-6	1423	3259	0.436637
281	-32	-5	-2	1462	3247	0.450262
282	-32	-5	2	1383	3208	0.431110
283	-32	-5	6	1370	3172	0.431904
284	-32	-5	10	1378	3161	0.435938
285	-32	-5	14	1412	3159	0.446977
286	-32	-5	18	1440	3117	0.461983
287	-32	-5	22	1447	3113	0.464825
288	-32	-5	26	1451	3096	0.468669
289	-32	-5	30	1421	3035	0.468204
290	-32	-5	34	1396	2975	0.469244
291	-32	-5	38	1383	2928	0.472336
292	-32	-5	42	1356	2879	0.470997
293	-32	-5	46	1357	2858	0.474808
294	-32	-5	50	1327	2826	0.469568
295	-32	-5	54	1333	2839	0.469532
296	-32	-5	58	1409	2873	0.490428
297	-32	-5	62	1434	2920	0.491096
298	-32	-5	66	1434	2945	0.486927
299	-32	-5	70	1485	2951	0.503219
300	-32	-5	74	1507	2978	0.506044
301	-32	-5	78	1572	2977	0.528048
302	-32	-5	82	1583	2994	0.528724
303	-32	-5	86	1544	2965	0.520742
304	-32	-5	90	1574	2951	0.533379
305	-32	-5	94	1595	2966	0.537761
306	-32	-5	98	1554	2951	0.526601
307	-32	-5	102	1544	2950	0.523390
308	-32	-5	106	1541	2919	0.527921
309	-32	-5	110	1562	2917	0.535482
310	-32	0	-10	1429	3342	0.427588
311	-32	0	-6	1429	3318	0.430681
312	-32	0	-2	1395	3285	0.424658
313	-32	0	2	1411	3259	0.432955
314	-32	0	6	1453	3257	0.446116
315	-32	0	10	1426	3249	0.438904
316	-32	0	14	1398	3250	0.430154
317	-32	0	18	1410	3235	0.435858
318	-32	0	22	1429	3181	0.449230
319	-32	0	26	1473	3151	0.467471
320	-32	0	30	1418	3063	0.462945
321	-32	0	34	1371	2994	0.457916
322	-32	0	38	1312	2907	0.451324
323	-32	0	42	1319	2853	0.462320
324	-32	0	46	1317	2818	0.467353
325	-32	0	50	1380	2828	0.487977
326	-32	0	54	1412	2871	0.491815
327	-32	0	58	1469	2924	0.502394
328	-32	0	62	1474	2941	0.501190
329	-32	0	66	1485	2964	0.501012
330	-32	0	70	1543	2979	0.517959
331	-32	0	74	1617	2979	0.542800
332	-32	0	78	1582	2977	0.531407
333	-32	0	82	1635	2993	0.546275
334	-32	0	86	1676	2997	0.559226
335	-32	0	90	1696	3015	0.562521
336	-32	0	94	1627	2991	0.543965
337	-32	0	98	1677	2954	0.567705
338	-32	0	102	1672	2911	0.574373
339	-32	0	106	1676	2916	0.574760
340	-32	0	110	1645	2897	0.567829
341	-32	5	-10	1295	3084	0.419909
342	-32	5	-6	1283	3065	0.418597
343	-32	5	-2	1295	3080	0.420455
344	-32	5	2	1332	3093	0.430650
345	-32	5	6	1304	3093	0.421597
346	-32	5	10	1284	3096	0.414729
347	-32	5	14	1370	3079	0.444950
348	-32	5	18	1394	3061	0.455407
349	-32	5	22	1396	2982	0.468142
350	-32	5	26	1320	2954	0.446852
351	-32	5	30	1287	2852	0.451262
352	-32	5	34	1304	2823	0.461920
353	-32	5	38	1277	2732	0.467423
354	-32	5	42	1262	2694	0.468448
355	-32	5	46	1264	2688	0.470238
356	-32	5	50	1288	2714	0.474576
357	-32	5	54	1326	2726	0.486427
358	-32	5	58	1372	2798	0.490350
359	-32	5	62	1426	2829	0.504065
360	-32	5	66	1467	2816	0.520952
361	-32	5	70	1524	2860	0.532867
362	-32	5	74	1498	2838	0.527837
363	-32	5	78	1526	2861	0.533380
364	-32	5	82	1590	2853	0.557308
365	-32	5	86	1583	2841	0.557198
366	-32	5	90	1587	2846	0.557625
367	-32	5	94	1601	2840	0.563732
368	-32	5	98	1660	2826	0.587403
369	-32	5	102	1631	2807	0.581047
370	-32	5	106	1605	2802	0.572805
371	-32	5	110	1583	2782	0.569015
372	-32	10	-10	1254	2966	0.422792
373	-32	10	-6	1260	2988	0.421687
374	-32	10	-2	1345	3044	0.441853
375	-32	10	2	1290	3036	0.424901
376	-32	10	6	1249	2976	0.419691
377	-32	10	10	1247	2979	0.418597
378	-32	10	14	1328	3047	0.435839
379	-32	10	18	1279	2940	0.435034
380	-32	10	22	1210	2876	0.420723
381	-32	10	26	1170	2817	0.415335
382	-32	10	30	1132	2724	0.415565
383	-32	10	34	1192	2705	0.440665
384	-32	10	38	1210	2650	0.456604
385	-32	10	42	1238	2635	0.469829
386	-32	10	46	1255	2641	0.475199
387	-32	10	50	1256	2635	0.476660
388	-32	10	54	1302	2646	0.492063
389	-32	10	58	1305	2677	0.487486
390	-32	10	62	1363	2719	0.501287
391	-32	10	66	1427	2722	0.524247
392	-32	10	70	1441	2734	0.527067
393	-32	10	74	1441	2719	0.529974
394	-32	10	78	1524	2755	0.553176
395	-32	10	82	1540	2716	0.567010
396	-32	10	86	1536	2734	0.561814
397	-32	10	90	1534	2708	0.566470
398	-32	10	94	1513	2674	0.565819
399	-32	10	98	1537	2669	0.575871
400	-32	10	102	1529	2656	0.575678
401	-32	10	106	1547	2649	0.583994
402	-32	10	110	1574	2623	0.600076
403	-32	15	-10	1318	2888	0.456371
404	-32	15	-6	1336	2899	0.460849
405	-32	15	-2	1309	2871	0.455939
406	-32	15	2	1260	2795	0.450805
407	-32	15	6	1301	2829	0.459880
408	-32	15	10	1259	2819	0.446612
409	-32	15	14	1188	2763	0.429967
410	-32	15	18	1204	2776	0.433718
411	-32	15	22	1125	2673	0.420875
412	-32	15	26	1125	2651	0.424368
413	-32	15	30	1106	2588	0.427357
414	-32	15	34	1074	2543	0.422336
415	-32	15	38	1084	2555	0.424266
416	-32	15	42	1088	2542	0.428009
417	-32	15	46	1130	2548	0.443485
418	-32	15	50	1227	2563	0.478736
419	-32	15	54	1252	2565	0.488109
420	-32	15	58	1313	2589	0.507146
421	-32	15	62	1366	2585	0.528433
422	-32	15	66	1400	2597	0.539084
423	-32	15	70	1378	2629	0.524154
424	-32	15	74	1395	2607	0.535098
425	-32	15	78	1429	2627	0.543967
426	-32	15	82	1443	2572	0.561042
427	-32	15	86	1484	2594	0.572089
428	-32	15	90	1494	2589	0.577057
429	-32	15	94	1509	2534	0.595501
430	-32	15	98	1506	2514	0.599045
431	-32	15	102	1540	2524	0.610143
432	-32	15	106	1504	2468	0.609400
433	-32	15	110	1446	2469	0.585662
434	-28	-15	-10	1601	3197	0.500782
435	-28	-15	-6	1576	3214	0.490355
436	-28	-15	-2	1557	3221	0.483390
437	-28	-15	2	1526	3234	0.471861
438	-28	-15	6	1550	3196	0.484981
439	-28	-15	10	1500	3186	0.470810
440	-28	-15	14	1546	3185	0.485400
441	-28	-15	18	1563	3144	0.497137
442	-28	-15	22	1527	3107	0.491471
443	-28	-15	26	1473	3053	0.482476
444	-28	-15	30	1535	3073	0.499512
445	-28	-15	34	1567	3054	0.513098
446	-28	-15	38	1582	3040	0.520395
447	-28	-15	42	1558	3008	0.517952
448	-28	-15	46	1551	2978	0.520819
449	-28	-15	50	1515	2985	0.507538
450	-28	-15	54	1499	2970	0.504714
451	-28	-15	58	1448	2996	0.483311
452	-28	-15	62	1414	2959	0.477864
453	-28	-15	66	1425	2941	0.484529
454	-28	-15	70	1451	2951	0.491698
455	-28	-15	74	1457	2966	0.491234
456	-28	-15	78	1456	2970	0.490236
457	-28	-15	82	1476	2997	0.492492
458	-28	-15	86	1484	2938	0.505106
459	-28	-15	90	1582	3024	0.523148
460	-28	-15	94	1498	2983	0.502179
461	-28	-15	98	1502	3002	0.500333
462	-28	-15	102	1503	3006	0.500000
463	-28	-15	106	1524	2993	0.509188
464	-28	-15	110	1573	2996	0.525033
465	-28	-10	-10	1623	3436	0.472352
466	-28	-10	-6	1656	3437	0.481816
467	-28	-10	-2	1642	3432	0.478438
468	-28	-10	2	1601	3359	0.476630
469	-28	-10	6	1532	3312	0.462560
470	-28	-10	10	1617	3322	0.486755
471	-28	-10	14	1604	3281	0.488875
472	-28	-10	18	1565	3200	0.489063
473	-28	-10	22	1568	3206	0.489083
474	-28	-10	26	1589	3235	0.491190
475	-28	-10	30	1623	3178	0.510699
476	-28	-10	34	1662	3203	0.518889
477	-28	-10	38	1602	3094	0.517776
478	-28	-10	42	1600	3095	0.516963
479	-28	-10	46	1578	3028	0.521136
480	-28	-10	50	1590	3036	0.523715
481	-28	-10	54	1569	3025	0.518678
482	-28	-10	58	1511	2989	0.505520
483	-28	-10	62	1534	3036	0.505270
484	-28	-10	66	1524	2996	0.508678
485	-28	-10	70	1509	3021	0.499503
486	-28	-10	74	1499	3030	0.494719
487	-28	-10	78	1549	3046	0.508536
488	-28	-10	82	1536	3041	0.505097
489	-28	-10	86	1563	3067	0.509619
490	-28	-10	90	1599	3056	0.523233
491	-28	-10	94	1582	3031	0.521940
492	-28	-10	98	1570	3054	0.514080
493	-28	-10	102	1552	3056	0.507853
494	-28	-10	106	1597	3014	0.529861
495	-28	-10	110	1628	2999	0.542848
496	-28	-5	-10	1607	3537	0.454340
497	-28	-5	-6	1609	3537	0.454905
498	-28	-5	-2	1576	3508	0.449259
499	-28	-5	2	1585	3481	0.455329
500	-28	-5	6	1644	3462	0.474870
